Date,Location,Blood Type,Donations,Usage,Population,Event,Temperature,Supply,Donate,Use,Supplied
28/09/2023,Nairobi,O+,4,7,143878,Holiday,26.7,-6,40000,70000,60000
28/09/2023,Nairobi,O-,2,4,400134,Holiday,28.5,0,20000,40000,0
28/09/2023,Mombasa,A+,4,4,375053,Disaster,24.1,0,40000,40000,0
28/09/2023,Mombasa,A-,4,3,156057,Disaster,19.2,3,40000,30000,30000
28/09/2023,Mombasa,B+,5,0,346123,Holiday,20.1,2,50000,0,20000
28/09/2023,Mombasa,B-,3,2,258980,Campaign,25.7,-1,30000,20000,10000
28/09/2023,Mombasa,AB+,8,5,369963,Disaster,30.8,5,80000,50000,50000
28/09/2023,Mombasa,AB-,12,5,233049,Disaster,34.5,8,120000,50000,80000
28/09/2023,Mombasa,O+,3,1,490329,Disaster,22.3,3,30000,10000,30000
28/09/2023,Mombasa,O-,4,3,181638,Campaign,16.9,0,40000,30000,0
28/09/2023,Kisumu,A+,8,9,406449,,15.2,0,80000,90000,0
28/09/2023,Kisumu,A-,6,4,421800,Disaster,27.4,3,60000,40000,30000
28/09/2023,Kisumu,B+,6,1,423100,,19.3,7,60000,10000,70000
28/09/2023,Kisumu,B-,5,6,478716,,27.6,-3,50000,60000,30000
28/09/2023,Kisumu,AB+,1,6,486472,Campaign,22.2,-3,10000,60000,30000
28/09/2023,Kisumu,AB-,7,5,290813,Disaster,16.9,4,70000,50000,40000
28/09/2023,Kisumu,O+,6,2,335822,Disaster,18.3,4,60000,20000,40000
28/09/2023,Kisumu,O-,4,2,270437,,33,4,40000,20000,40000
28/09/2023,Nakuru,A+,9,6,290190,,15.8,2,90000,60000,20000
28/09/2023,Nakuru,A-,3,2,256824,Holiday,27.3,-1,30000,20000,10000
28/09/2023,Nakuru,B+,3,1,382069,Holiday,31.3,0,30000,10000,0
28/09/2023,Nakuru,B-,3,3,111219,Holiday,23.7,-3,30000,30000,30000
28/09/2023,Nakuru,AB+,4,5,415140,Holiday,24.3,-3,40000,50000,30000
28/09/2023,Nakuru,AB-,5,1,440081,Holiday,22.8,5,50000,10000,50000
28/09/2023,Nakuru,O+,7,4,278703,Holiday,28.3,4,70000,40000,40000
28/09/2023,Nakuru,O-,5,2,336760,,25.8,5,50000,20000,50000
28/09/2023,Eldoret,A+,2,3,208085,,34.6,-1,20000,30000,10000
28/09/2023,Eldoret,A-,3,5,232765,Disaster,19.4,-2,30000,50000,20000
28/09/2023,Eldoret,B+,5,1,320204,,26.9,3,50000,10000,30000
28/09/2023,Eldoret,B-,3,2,151751,,24,2,30000,20000,20000
28/09/2023,Eldoret,AB+,4,0,227767,Disaster,24.1,3,40000,0,30000
28/09/2023,Eldoret,AB-,5,5,342932,Campaign,23.7,0,50000,50000,0
28/09/2023,Eldoret,O+,6,3,263187,Disaster,23,5,60000,30000,50000
28/09/2023,Eldoret,O-,2,4,408023,Disaster,29.6,0,20000,40000,0
29/09/2023,Nairobi,A+,8,1,441918,Disaster,18.7,8,80000,10000,80000
29/09/2023,Nairobi,A-,3,1,114159,Campaign,28,3,30000,10000,30000
29/09/2023,Nairobi,B+,4,1,113743,,26.6,3,40000,10000,30000
29/09/2023,Nairobi,B-,4,3,411258,Campaign,24.7,2,40000,30000,20000
29/09/2023,Nairobi,AB+,2,1,255549,Holiday,15.9,3,20000,10000,30000
29/09/2023,Nairobi,AB-,5,2,298256,Disaster,25.9,0,50000,20000,0
29/09/2023,Nairobi,O+,1,2,192277,Holiday,22.4,-1,10000,20000,10000
29/09/2023,Nairobi,O-,8,0,409786,Holiday,26.5,5,80000,0,50000
29/09/2023,Mombasa,A+,4,1,136764,Campaign,27.9,2,40000,10000,20000
29/09/2023,Mombasa,A-,1,4,424862,Disaster,21.9,-5,10000,40000,50000
29/09/2023,Mombasa,B+,4,4,195882,Disaster,21.7,2,40000,40000,20000
29/09/2023,Mombasa,B-,3,4,454973,Holiday,22.9,0,30000,40000,0
29/09/2023,Mombasa,AB+,5,4,110185,Holiday,17.2,2,50000,40000,20000
29/09/2023,Mombasa,AB-,7,3,464147,Campaign,28.3,4,70000,30000,40000
29/09/2023,Mombasa,O+,4,4,349424,Disaster,18.1,0,40000,40000,0
29/09/2023,Mombasa,O-,6,5,443217,,30.8,3,60000,50000,30000
29/09/2023,Kisumu,A+,4,5,327466,Disaster,21.2,1,40000,50000,10000
29/09/2023,Kisumu,A-,6,3,410204,Holiday,22.3,3,60000,30000,30000
29/09/2023,Kisumu,B+,5,3,499061,Holiday,30.3,4,50000,30000,40000
29/09/2023,Kisumu,B-,2,1,198273,,31.5,2,20000,10000,20000
29/09/2023,Kisumu,AB+,7,3,337465,,23.9,3,70000,30000,30000
29/09/2023,Kisumu,AB-,7,1,329649,Disaster,25.4,7,70000,10000,70000
29/09/2023,Kisumu,O+,1,2,311348,Holiday,18.3,0,10000,20000,0
29/09/2023,Kisumu,O-,5,2,386082,Disaster,33,3,50000,20000,30000
29/09/2023,Nakuru,A+,10,1,281008,,29.3,9,100000,10000,90000
29/09/2023,Nakuru,A-,0,3,151644,Holiday,20.8,-4,0,30000,40000
29/09/2023,Nakuru,B+,4,2,409386,Holiday,34.5,4,40000,20000,40000
29/09/2023,Nakuru,B-,1,2,326980,Holiday,18.3,-3,10000,20000,30000
29/09/2023,Nakuru,AB+,4,3,211416,Disaster,27.4,3,40000,30000,30000
29/09/2023,Nakuru,AB-,7,4,313246,Holiday,31.6,2,70000,40000,20000
29/09/2023,Nakuru,O+,2,3,266883,Campaign,16.2,1,20000,30000,10000
29/09/2023,Nakuru,O-,4,2,375653,Campaign,27.1,0,40000,20000,0
29/09/2023,Eldoret,A+,3,4,423865,Holiday,30.2,-2,30000,40000,20000
29/09/2023,Eldoret,A-,9,4,362697,Campaign,17.8,6,90000,40000,60000
29/09/2023,Eldoret,B+,2,3,488927,Campaign,26.2,0,20000,30000,0
29/09/2023,Eldoret,B-,8,2,315191,Disaster,20.2,8,80000,20000,80000
29/09/2023,Eldoret,AB+,6,4,139530,Campaign,27.1,3,60000,40000,30000
29/09/2023,Eldoret,AB-,4,2,117154,Holiday,25.6,4,40000,20000,40000
29/09/2023,Eldoret,O+,4,7,405330,Disaster,30.6,-6,40000,70000,60000
29/09/2023,Eldoret,O-,6,1,227686,Disaster,16.3,5,60000,10000,50000
30/09/2023,Nairobi,A+,4,3,216285,Disaster,22.6,3,40000,30000,30000
30/09/2023,Nairobi,A-,2,4,481935,Holiday,31.9,-1,20000,40000,10000
30/09/2023,Nairobi,B+,4,2,469151,,22.7,2,40000,20000,20000
30/09/2023,Nairobi,B-,2,6,241580,Campaign,29.6,-5,20000,60000,50000
30/09/2023,Nairobi,AB+,2,4,479098,Campaign,32,-5,20000,40000,50000
30/09/2023,Nairobi,AB-,9,4,447673,Holiday,27.8,6,90000,40000,60000
30/09/2023,Nairobi,O+,6,0,113930,Disaster,32.6,4,60000,0,40000
30/09/2023,Nairobi,O-,4,0,249580,Holiday,23.5,3,40000,0,30000
30/09/2023,Mombasa,A+,7,6,257948,Disaster,19.6,-1,70000,60000,10000
30/09/2023,Mombasa,A-,6,1,180380,,26.4,5,60000,10000,50000
30/09/2023,Mombasa,B+,4,0,108401,Disaster,26.7,6,40000,0,60000
30/09/2023,Mombasa,B-,7,3,216500,Campaign,34.8,1,70000,30000,10000
30/09/2023,Mombasa,AB+,3,2,215478,,21,0,30000,20000,0
30/09/2023,Mombasa,AB-,9,6,412556,Holiday,16.6,5,90000,60000,50000
30/09/2023,Mombasa,O+,7,2,225615,,26.9,7,70000,20000,70000
30/09/2023,Mombasa,O-,9,2,292639,Disaster,26.8,6,90000,20000,60000
30/09/2023,Kisumu,A+,5,3,366830,Campaign,29.1,1,50000,30000,10000
30/09/2023,Kisumu,A-,4,1,352693,,30.3,2,40000,10000,20000
30/09/2023,Kisumu,B+,7,3,178371,,26.6,5,70000,30000,50000
30/09/2023,Kisumu,B-,6,2,220618,Campaign,27.2,4,60000,20000,40000
30/09/2023,Kisumu,AB+,6,2,347409,Campaign,29.7,3,60000,20000,30000
30/09/2023,Kisumu,AB-,9,3,260425,,22.9,8,90000,30000,80000
30/09/2023,Kisumu,O+,7,1,392267,,17.2,3,70000,10000,30000
30/09/2023,Kisumu,O-,5,1,326417,Holiday,34.3,5,50000,10000,50000
30/09/2023,Nakuru,A+,5,6,310928,Holiday,25.4,-4,50000,60000,40000
30/09/2023,Nakuru,A-,3,5,377542,Holiday,29.7,-4,30000,50000,40000
30/09/2023,Nakuru,B+,4,5,202547,Campaign,18.6,-4,40000,50000,40000
30/09/2023,Nakuru,B-,7,3,221502,,34.6,4,70000,30000,40000
30/09/2023,Nakuru,AB+,4,2,348433,,31.1,0,40000,20000,0
30/09/2023,Nakuru,AB-,6,6,391416,Campaign,28,-2,60000,60000,20000
30/09/2023,Nakuru,O+,3,4,374295,Disaster,31.2,-4,30000,40000,40000
30/09/2023,Nakuru,O-,5,3,464830,,31.8,-1,50000,30000,10000
30/09/2023,Eldoret,A+,6,0,200397,Campaign,17.8,3,60000,0,30000
30/09/2023,Eldoret,A-,4,6,390937,,23.4,0,40000,60000,0
30/09/2023,Eldoret,B+,3,4,183827,Disaster,30.4,-1,30000,40000,10000
30/09/2023,Eldoret,B-,5,8,237310,,16.7,-3,50000,80000,30000
30/09/2023,Eldoret,AB+,9,3,439817,Holiday,19.7,7,90000,30000,70000
30/09/2023,Eldoret,AB-,5,1,285796,Campaign,23.1,1,50000,10000,10000
30/09/2023,Eldoret,O+,6,4,410620,,34.2,2,60000,40000,20000
30/09/2023,Eldoret,O-,5,5,134862,Disaster,21.7,-3,50000,50000,30000
01/10/2023,Nairobi,A+,5,7,102882,,32.7,-2,50000,70000,20000
01/10/2023,Nairobi,A-,5,2,416103,Disaster,24,1,50000,20000,10000
01/10/2023,Nairobi,B+,5,4,287712,Holiday,32.5,2,50000,40000,20000
01/10/2023,Nairobi,B-,6,1,407064,Holiday,26.8,6,60000,10000,60000
01/10/2023,Nairobi,AB+,7,3,492845,Holiday,22.7,3,70000,30000,30000
01/10/2023,Nairobi,AB-,7,3,153476,Campaign,31.4,3,70000,30000,30000
01/10/2023,Nairobi,O+,4,2,386460,,19.2,0,40000,20000,0
01/10/2023,Nairobi,O-,5,5,290116,Holiday,33.2,-3,50000,50000,30000
01/10/2023,Mombasa,A+,2,3,490316,Disaster,23.9,-4,20000,30000,40000
01/10/2023,Mombasa,A-,3,4,152184,Holiday,17.8,1,30000,40000,10000
01/10/2023,Mombasa,B+,9,1,450629,,19.2,7,90000,10000,70000
01/10/2023,Mombasa,B-,5,3,181350,Holiday,23.9,4,50000,30000,40000
01/10/2023,Mombasa,AB+,4,1,121268,Campaign,15.8,0,40000,10000,0
01/10/2023,Mombasa,AB-,9,5,449968,Holiday,17.5,1,90000,50000,10000
01/10/2023,Mombasa,O+,6,5,481139,Disaster,20,-1,60000,50000,10000
01/10/2023,Mombasa,O-,2,0,466171,Holiday,19.7,0,20000,0,0
01/10/2023,Kisumu,A+,4,2,149068,Holiday,27.1,3,40000,20000,30000
01/10/2023,Kisumu,A-,6,5,284054,,31.8,-1,60000,50000,10000
01/10/2023,Kisumu,B+,3,0,270212,,22.4,5,30000,0,50000
01/10/2023,Kisumu,B-,7,2,234235,Campaign,15.8,5,70000,20000,50000
01/10/2023,Kisumu,AB+,6,5,179091,Campaign,22.9,-1,60000,50000,10000
01/10/2023,Kisumu,AB-,3,1,312417,,24.3,-1,30000,10000,10000
01/10/2023,Kisumu,O+,5,7,253102,Holiday,16.7,0,50000,70000,0
01/10/2023,Kisumu,O-,2,2,126906,Campaign,23.3,-1,20000,20000,10000
01/10/2023,Nakuru,A+,5,3,275424,Holiday,19.8,4,50000,30000,40000
01/10/2023,Nakuru,A-,7,0,278103,Campaign,15.1,5,70000,0,50000
01/10/2023,Nakuru,B+,2,2,226556,Campaign,24.4,-3,20000,20000,30000
01/10/2023,Nakuru,B-,7,3,231561,Campaign,19.6,4,70000,30000,40000
01/10/2023,Nakuru,AB+,10,1,185717,Holiday,24.9,7,100000,10000,70000
01/10/2023,Nakuru,AB-,4,0,316580,Campaign,27,6,40000,0,60000
01/10/2023,Nakuru,O+,6,3,240673,,28.5,5,60000,30000,50000
01/10/2023,Nakuru,O-,8,4,135959,Holiday,18.6,2,80000,40000,20000
01/10/2023,Eldoret,A+,5,1,220413,Disaster,21.4,1,50000,10000,10000
01/10/2023,Eldoret,A-,4,1,158248,Holiday,25.4,3,40000,10000,30000
01/10/2023,Eldoret,B+,5,1,190021,Disaster,26.1,5,50000,10000,50000
01/10/2023,Eldoret,B-,10,2,176144,Holiday,34.6,10,100000,20000,100000
01/10/2023,Eldoret,AB+,6,0,362627,Holiday,28.6,3,60000,0,30000
01/10/2023,Eldoret,AB-,0,5,120493,Disaster,17.5,-3,0,50000,30000
01/10/2023,Eldoret,O+,4,3,396091,Holiday,22.1,1,40000,30000,10000
01/10/2023,Eldoret,O-,3,2,494275,,28.6,3,30000,20000,30000
02/10/2023,Nairobi,A+,6,4,114886,Disaster,16,-1,60000,40000,10000
02/10/2023,Nairobi,A-,7,5,332286,,20.5,1,70000,50000,10000
02/10/2023,Nairobi,B+,2,1,453750,Campaign,29.2,2,20000,10000,20000
02/10/2023,Nairobi,B-,3,4,423348,Holiday,31.7,-4,30000,40000,40000
02/10/2023,Nairobi,AB+,4,1,193420,Holiday,32.8,4,40000,10000,40000
02/10/2023,Nairobi,AB-,11,5,238450,Holiday,31.7,8,110000,50000,80000
02/10/2023,Nairobi,O+,5,3,272131,Holiday,29.3,2,50000,30000,20000
02/10/2023,Nairobi,O-,8,2,187680,,21.4,3,80000,20000,30000
02/10/2023,Mombasa,A+,7,4,395345,Holiday,30,5,70000,40000,50000
02/10/2023,Mombasa,A-,2,2,240088,Campaign,29.2,-1,20000,20000,10000
02/10/2023,Mombasa,B+,4,5,303775,Holiday,24.4,-3,40000,50000,30000
02/10/2023,Mombasa,B-,10,4,120205,Holiday,18.5,3,100000,40000,30000
02/10/2023,Mombasa,AB+,5,3,393266,Campaign,18.6,-1,50000,30000,10000
02/10/2023,Mombasa,AB-,7,0,362423,Holiday,28.4,9,70000,0,90000
02/10/2023,Mombasa,O+,3,5,127284,Disaster,27.6,-5,30000,50000,50000
02/10/2023,Mombasa,O-,8,3,186158,Holiday,21.4,3,80000,30000,30000
02/10/2023,Kisumu,A+,8,3,467993,Holiday,28.4,3,80000,30000,30000
02/10/2023,Kisumu,A-,5,3,314181,Disaster,17.5,-1,50000,30000,10000
02/10/2023,Kisumu,B+,7,6,179400,Disaster,16.4,-2,70000,60000,20000
02/10/2023,Kisumu,B-,4,5,412933,Campaign,15.2,-4,40000,50000,40000
02/10/2023,Kisumu,AB+,10,2,414046,Campaign,30.9,7,100000,20000,70000
02/10/2023,Kisumu,AB-,7,6,429698,,23.9,2,70000,60000,20000
02/10/2023,Kisumu,O+,1,4,148249,,24.5,-6,10000,40000,60000
02/10/2023,Kisumu,O-,4,5,309012,Disaster,16.9,0,40000,50000,0
02/10/2023,Nakuru,A+,6,2,350382,Disaster,32.7,6,60000,20000,60000
02/10/2023,Nakuru,A-,4,4,399936,Disaster,27.1,-2,40000,40000,20000
02/10/2023,Nakuru,B+,7,2,123396,,20.2,2,70000,20000,20000
02/10/2023,Nakuru,B-,4,0,342623,Campaign,16.9,5,40000,0,50000
02/10/2023,Nakuru,AB+,2,3,189848,Holiday,16.1,-1,20000,30000,10000
02/10/2023,Nakuru,AB-,4,4,108462,Campaign,32.8,2,40000,40000,20000
02/10/2023,Nakuru,O+,2,2,172885,Disaster,32.9,0,20000,20000,0
02/10/2023,Nakuru,O-,3,2,133167,Disaster,23.7,3,30000,20000,30000
02/10/2023,Eldoret,A+,4,2,402334,Campaign,31.5,-1,40000,20000,10000
02/10/2023,Eldoret,A-,4,5,393703,Campaign,15.6,1,40000,50000,10000
02/10/2023,Eldoret,B+,5,4,185044,Campaign,21.4,1,50000,40000,10000
02/10/2023,Eldoret,B-,6,3,259726,Disaster,16.9,5,60000,30000,50000
02/10/2023,Eldoret,AB+,3,3,105207,Campaign,29.3,1,30000,30000,10000
02/10/2023,Eldoret,AB-,4,1,336930,Campaign,30.9,0,40000,10000,0
02/10/2023,Eldoret,O+,6,1,219244,Holiday,15.9,6,60000,10000,60000
02/10/2023,Eldoret,O-,2,3,245080,,34.5,0,20000,30000,0
03/10/2023,Nairobi,A+,2,1,116971,Holiday,30.2,1,20000,10000,10000
03/10/2023,Nairobi,A-,6,4,237747,Campaign,30.9,0,60000,40000,0
03/10/2023,Nairobi,B+,3,4,222747,Disaster,18.3,-1,30000,40000,10000
03/10/2023,Nairobi,B-,3,2,124116,Disaster,16.2,-2,30000,20000,20000
03/10/2023,Nairobi,AB+,7,3,448884,Disaster,32.9,4,70000,30000,40000
03/10/2023,Nairobi,AB-,2,4,487884,,32.1,-5,20000,40000,50000
03/10/2023,Nairobi,O+,3,4,458146,Disaster,22,1,30000,40000,10000
03/10/2023,Nairobi,O-,5,4,277612,,32,2,50000,40000,20000
03/10/2023,Mombasa,A+,5,2,277042,Disaster,20.2,4,50000,20000,40000
03/10/2023,Mombasa,A-,6,6,208391,Disaster,21.2,-1,60000,60000,10000
03/10/2023,Mombasa,B+,2,4,300923,Holiday,15.4,-2,20000,40000,20000
03/10/2023,Mombasa,B-,4,3,216197,Holiday,32.8,-2,40000,30000,20000
03/10/2023,Mombasa,AB+,6,3,354235,Holiday,32.2,0,60000,30000,0
03/10/2023,Mombasa,AB-,2,5,118196,,18.7,-3,20000,50000,30000
03/10/2023,Mombasa,O+,7,1,363327,Holiday,21.4,8,70000,10000,80000
03/10/2023,Mombasa,O-,3,2,231477,Campaign,20.6,3,30000,20000,30000
03/10/2023,Kisumu,A+,6,0,225987,Campaign,16.4,7,60000,0,70000
03/10/2023,Kisumu,A-,9,5,122312,Campaign,31.8,4,90000,50000,40000
03/10/2023,Kisumu,B+,8,3,202650,Holiday,21.3,4,80000,30000,40000
03/10/2023,Kisumu,B-,3,5,230606,Holiday,30.9,-1,30000,50000,10000
03/10/2023,Kisumu,AB+,6,2,427056,Disaster,27.9,1,60000,20000,10000
03/10/2023,Kisumu,AB-,3,2,300895,Campaign,26.9,-1,30000,20000,10000
03/10/2023,Kisumu,O+,2,3,343083,Disaster,28.9,0,20000,30000,0
03/10/2023,Kisumu,O-,4,2,466698,Disaster,33.3,2,40000,20000,20000
03/10/2023,Nakuru,A+,6,2,130657,,17,6,60000,20000,60000
03/10/2023,Nakuru,A-,6,2,214029,Disaster,22,5,60000,20000,50000
03/10/2023,Nakuru,B+,6,1,140704,Campaign,20.8,6,60000,10000,60000
03/10/2023,Nakuru,B-,2,3,462895,Disaster,32.7,-2,20000,30000,20000
03/10/2023,Nakuru,AB+,5,1,129308,Holiday,30.9,2,50000,10000,20000
03/10/2023,Nakuru,AB-,2,5,421633,,22.8,-4,20000,50000,40000
03/10/2023,Nakuru,O+,6,4,308612,Holiday,23.7,1,60000,40000,10000
03/10/2023,Nakuru,O-,5,1,277580,Disaster,28.9,6,50000,10000,60000
03/10/2023,Eldoret,A+,9,2,383552,,30.3,7,90000,20000,70000
03/10/2023,Eldoret,A-,3,3,401368,Disaster,15.6,-3,30000,30000,30000
03/10/2023,Eldoret,B+,4,8,159355,,23,-4,40000,80000,40000
03/10/2023,Eldoret,B-,4,3,258905,Campaign,27.9,1,40000,30000,10000
03/10/2023,Eldoret,AB+,5,3,242506,Disaster,33.7,1,50000,30000,10000
03/10/2023,Eldoret,AB-,6,4,449352,Disaster,30.9,0,60000,40000,0
03/10/2023,Eldoret,O+,6,4,295205,Disaster,15.7,0,60000,40000,0
03/10/2023,Eldoret,O-,7,3,121324,Campaign,34.5,4,70000,30000,40000
04/10/2023,Nairobi,A+,3,3,185725,,16.1,0,30000,30000,0
04/10/2023,Nairobi,A-,3,3,108768,Disaster,15.1,-2,30000,30000,20000
04/10/2023,Nairobi,B+,4,3,156544,,30.2,2,40000,30000,20000
04/10/2023,Nairobi,B-,4,1,160458,Campaign,31.4,4,40000,10000,40000
04/10/2023,Nairobi,AB+,6,5,171021,Campaign,19.9,3,60000,50000,30000
04/10/2023,Nairobi,AB-,3,3,309592,Disaster,23.6,-2,30000,30000,20000
04/10/2023,Nairobi,O+,5,3,370888,Disaster,26.9,3,50000,30000,30000
04/10/2023,Nairobi,O-,3,3,224411,Campaign,33.2,-2,30000,30000,20000
04/10/2023,Mombasa,A+,4,5,397053,Holiday,28.5,-2,40000,50000,20000
04/10/2023,Mombasa,A-,4,1,258290,Holiday,17.3,2,40000,10000,20000
04/10/2023,Mombasa,B+,4,6,223286,Campaign,22.6,-1,40000,60000,10000
04/10/2023,Mombasa,B-,6,1,271859,Disaster,30.5,7,60000,10000,70000
04/10/2023,Mombasa,AB+,2,4,281815,Holiday,19.7,0,20000,40000,0
04/10/2023,Mombasa,AB-,5,4,134344,Disaster,29.1,-2,50000,40000,20000
04/10/2023,Mombasa,O+,3,2,107740,,33.2,1,30000,20000,10000
04/10/2023,Mombasa,O-,5,3,195402,Holiday,22.5,-1,50000,30000,10000
04/10/2023,Kisumu,A+,5,2,308026,,20.8,0,50000,20000,0
04/10/2023,Kisumu,A-,7,2,191790,Holiday,31.1,3,70000,20000,30000
04/10/2023,Kisumu,B+,6,2,238086,Campaign,16,4,60000,20000,40000
04/10/2023,Kisumu,B-,8,7,104783,Holiday,18.5,1,80000,70000,10000
04/10/2023,Kisumu,AB+,1,3,275926,Disaster,27.8,-5,10000,30000,50000
04/10/2023,Kisumu,AB-,8,2,228758,Disaster,28.7,8,80000,20000,80000
04/10/2023,Kisumu,O+,2,5,445891,Holiday,26.6,-5,20000,50000,50000
04/10/2023,Kisumu,O-,7,0,240263,Disaster,21.3,7,70000,0,70000
04/10/2023,Nakuru,A+,3,0,395884,Holiday,20.1,5,30000,0,50000
04/10/2023,Nakuru,A-,5,3,381910,Disaster,26.4,2,50000,30000,20000
04/10/2023,Nakuru,B+,6,3,117902,Disaster,21.7,2,60000,30000,20000
04/10/2023,Nakuru,B-,5,1,119757,Campaign,15.2,3,50000,10000,30000
04/10/2023,Nakuru,AB+,4,5,439380,Disaster,19.1,-3,40000,50000,30000
04/10/2023,Nakuru,AB-,8,1,182738,,19.9,6,80000,10000,60000
04/10/2023,Nakuru,O+,7,4,320622,Disaster,25.7,4,70000,40000,40000
04/10/2023,Nakuru,O-,4,1,437049,Disaster,32.1,2,40000,10000,20000
04/10/2023,Eldoret,A+,2,4,312388,Campaign,17.8,-5,20000,40000,50000
04/10/2023,Eldoret,A-,4,5,118777,Holiday,16.7,-4,40000,50000,40000
04/10/2023,Eldoret,B+,5,1,155951,,23.6,4,50000,10000,40000
04/10/2023,Eldoret,B-,3,1,113278,Holiday,26.7,2,30000,10000,20000
04/10/2023,Eldoret,AB+,3,1,404133,,29.2,1,30000,10000,10000
04/10/2023,Eldoret,AB-,8,1,363768,Disaster,29.5,5,80000,10000,50000
04/10/2023,Eldoret,O+,5,5,380159,Holiday,24.7,0,50000,50000,0
04/10/2023,Eldoret,O-,7,3,352385,,31,3,70000,30000,30000
05/10/2023,Nairobi,A+,2,4,243270,Campaign,18.7,-3,20000,40000,30000
05/10/2023,Nairobi,A-,3,2,349973,Holiday,15.8,2,30000,20000,20000
05/10/2023,Nairobi,B+,2,1,462678,,28.6,3,20000,10000,30000
05/10/2023,Nairobi,B-,2,5,344498,,15.7,-1,20000,50000,10000
05/10/2023,Nairobi,AB+,6,3,348649,Holiday,23.9,5,60000,30000,50000
05/10/2023,Nairobi,AB-,8,1,462107,Campaign,29.6,9,80000,10000,90000
05/10/2023,Nairobi,O+,7,3,135862,Campaign,18.1,1,70000,30000,10000
05/10/2023,Nairobi,O-,0,3,311827,,25.7,-5,0,30000,50000
05/10/2023,Mombasa,A+,3,1,387592,,32.8,0,30000,10000,0
05/10/2023,Mombasa,A-,5,1,260934,Disaster,15.8,3,50000,10000,30000
05/10/2023,Mombasa,B+,6,2,303091,,23.1,1,60000,20000,10000
05/10/2023,Mombasa,B-,3,5,131342,Holiday,23.4,-2,30000,50000,20000
05/10/2023,Mombasa,AB+,4,3,246240,Holiday,17.4,0,40000,30000,0
05/10/2023,Mombasa,AB-,8,3,434507,Campaign,18.8,6,80000,30000,60000
05/10/2023,Mombasa,O+,5,0,110236,,25.9,5,50000,0,50000
05/10/2023,Mombasa,O-,9,1,341554,Campaign,16.7,7,90000,10000,70000
05/10/2023,Kisumu,A+,0,1,184135,Holiday,15.5,-3,0,10000,30000
05/10/2023,Kisumu,A-,4,0,415195,Holiday,26.3,1,40000,0,10000
05/10/2023,Kisumu,B+,8,2,355112,,27.7,3,80000,20000,30000
05/10/2023,Kisumu,B-,2,2,131246,,20.3,0,20000,20000,0
05/10/2023,Kisumu,AB+,2,4,473775,Disaster,17.2,-3,20000,40000,30000
05/10/2023,Kisumu,AB-,9,1,390860,Disaster,22.1,6,90000,10000,60000
05/10/2023,Kisumu,O+,9,2,358182,,16.6,9,90000,20000,90000
05/10/2023,Kisumu,O-,3,3,113345,,25.9,1,30000,30000,10000
05/10/2023,Nakuru,A+,4,2,276469,,17.3,0,40000,20000,0
05/10/2023,Nakuru,A-,7,2,118899,Holiday,32,7,70000,20000,70000
05/10/2023,Nakuru,B+,5,3,399364,Disaster,29.1,1,50000,30000,10000
05/10/2023,Nakuru,B-,3,2,385323,,25.6,-1,30000,20000,10000
05/10/2023,Nakuru,AB+,3,4,419207,,30.5,-4,30000,40000,40000
05/10/2023,Nakuru,AB-,8,2,358198,Holiday,29.5,6,80000,20000,60000
05/10/2023,Nakuru,O+,6,1,432769,Campaign,31.6,7,60000,10000,70000
05/10/2023,Nakuru,O-,4,2,314150,Campaign,15.9,3,40000,20000,30000
05/10/2023,Eldoret,A+,5,1,236457,Holiday,15.7,2,50000,10000,20000
05/10/2023,Eldoret,A-,5,6,222661,Holiday,34.3,0,50000,60000,0
05/10/2023,Eldoret,B+,3,2,121024,Disaster,28.9,3,30000,20000,30000
05/10/2023,Eldoret,B-,4,1,311528,,21.6,3,40000,10000,30000
05/10/2023,Eldoret,AB+,2,4,291662,,31,0,20000,40000,0
05/10/2023,Eldoret,AB-,5,0,334621,Disaster,33.4,4,50000,0,40000
05/10/2023,Eldoret,O+,7,4,254501,,23.1,3,70000,40000,30000
05/10/2023,Eldoret,O-,5,5,354040,Campaign,20.4,-2,50000,50000,20000
06/10/2023,Nairobi,A+,2,8,148631,,32.1,-6,20000,80000,60000
06/10/2023,Nairobi,A-,3,0,339257,,34.6,4,30000,0,40000
06/10/2023,Nairobi,B+,5,5,426388,,22.6,-3,50000,50000,30000
06/10/2023,Nairobi,B-,3,7,409698,Holiday,27.4,-7,30000,70000,70000
06/10/2023,Nairobi,AB+,3,1,152174,,31,4,30000,10000,40000
06/10/2023,Nairobi,AB-,7,4,395403,,23.8,0,70000,40000,0
06/10/2023,Nairobi,O+,6,4,480113,Holiday,15,-1,60000,40000,10000
06/10/2023,Nairobi,O-,2,3,254668,Disaster,22.4,-1,20000,30000,10000
06/10/2023,Mombasa,A+,5,2,385330,Holiday,16.6,2,50000,20000,20000
06/10/2023,Mombasa,A-,3,2,421811,,33.1,0,30000,20000,0
06/10/2023,Mombasa,B+,8,2,277966,,28.2,3,80000,20000,30000
06/10/2023,Mombasa,B-,0,5,283544,Disaster,16,-5,0,50000,50000
06/10/2023,Mombasa,AB+,8,0,494773,Holiday,17.3,7,80000,0,70000
06/10/2023,Mombasa,AB-,2,1,130841,Campaign,20.5,-1,20000,10000,10000
06/10/2023,Mombasa,O+,6,1,142560,Disaster,24.1,3,60000,10000,30000
06/10/2023,Mombasa,O-,6,6,171447,,30.1,-2,60000,60000,20000
